Name,Team,Level,Age,AB,PA,H,1B,2B,3B,HR,RBI,SB,R,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,PlayerId
"Elias Reyno","ATL","DSL",17,129,184,23,13,9,0,1,21,13,19,0.206521739,0.25,0.826086956,0.178294573,0.39673913,0.271317829,0.668056959,0.093023256,4.826410518088222,0.252873563,-0.42420618748292327,28.05967242853773,-0.5266687141166899,0.3731909705244977,103.20215929101559,"sa3067741"
"Jose Ramirez","DET","DSL",17,149,173,39,28,7,2,2,11,9,28,0.086705202,0.16184971,0.535714285,0.261744966,0.358381502,0.375838926,0.734220428,0.11409396,8.09524653231744,0.308333333,0.48460084991529584,25.966433252471152,-0.9109418436115361,0.37037196910450226,100.70894141125805,"sa3067742"
"Luis Galan","CLE","DSL",16,140,170,37,33,3,1,0,12,6,29,0.14117647,0.205882352,0.685714285,0.264285714,0.388235294,0.3,0.688235294,0.035714286,6.365009068317308,0.349056603,-0.1604721648618579,25.37706991669485,-1.0342235303228196,0.3694123240078197,90.22601763248241,"sa3067744"
"Yovanny Duran","MIN","DSL",17,152,197,45,35,7,3,0,20,31,41,0.197969543,0.152284263,1.3,0.296052631,0.451776649,0.381578947,0.833355596,0.085526316,9.39412164481858,0.365853658,2.0038087987340987,40.58719683818503,9.981168549582202,0.43597978837599005,132.17219321135215,"sa3067747"
"Freilyn Rodriguez","CLE","DSL",17,158,195,25,20,4,1,0,16,11,33,0.148717948,0.246153846,0.604166666,0.158227848,0.298969072,0.196202531,0.495171603,0.037974683,7.5093705763756535,0.221238938,0.8764057639054954,14.288774736193657,-16.006532453032495,0.28026261126872193,46.28870033867719,"sa3067748"
"Eryks Rivero","MIL","DSL",17,121,160,22,16,3,1,2,14,2,20,0.20625,0.30625,0.673469387,0.181818181,0.375,0.272727272,0.647727272,0.090909091,5.008053221593547,0.28169014,-0.37447964306920767,22.239663313253466,-2.6180246368808096,0.3573550183326006,86.67913474764066,"sa3067749"
"Miguel Hernandez","STL","DSL",17,135,169,38,27,5,1,5,34,15,30,0.147928994,0.207100591,0.714285714,0.281481481,0.408284023,0.444444444,0.852728467,0.162962963,7.505504780666955,0.336734693,0.549493714235723,32.752544213399986,6.4966113160706564,0.42164056858367466,124.3282618550781,"sa3067750"
"Isais Chavez","MIL","DSL",17,125,153,29,17,6,0,6,22,9,24,0.124183006,0.248366013,0.5,0.232,0.359477124,0.424,0.783477124,0.192,6.078857915742365,0.277108433,1.070593383628875,24.827208460164915,1.0570443578490094,0.38465254252253017,101.66409763000233,"sa3067751"
"Miguel Caraballo","SFG","DSL",16,129,169,34,23,4,2,5,22,8,34,0.165680473,0.224852071,0.736842105,0.263565891,0.431952662,0.441860465,0.873813127,0.178294574,8.275594091014401,0.333333333,0.24362538708373904,35.00065356179559,8.744720664466252,0.43724438086861656,134.59088195478836,"sa3067756"
"Eliezer Alfonzo","BOS","DSL",17,138,172,28,26,1,1,0,20,25,35,0.180232558,0.25,0.720930232,0.20289855,0.348837209,0.224637681,0.57347489,0.021739131,8.915621674001448,0.288659793,3.6559180757030845,18.75006066524008,-7.971953881154269,0.3221813797257667,72.29114710841034,"sa3067757"
"Jefer Lista","MIL","DSL",17,179,233,41,36,4,1,0,30,9,32,0.163090128,0.158798283,1.027027027,0.229050279,0.394849785,0.262569832,0.657419617,0.033519553,5.63704810235927,0.28275862,-0.7693351372145116,34.26410725743418,-1.9349008199488558,0.36680751604072015,97.15685786470772,"sa3067764"
"Luis Arana","MIA","DSL",17,185,227,55,36,10,4,5,35,28,47,0.13215859,0.079295154,1.666666666,0.297297297,0.418502202,0.475675675,0.894177877,0.178378378,9.1741771407854,0.304878048,0.30967709608376026,47.29283734196869,12.025992562715688,0.43869190646688316,130.43347339535796,"sa3067767"
"Kadil Rubio","TBR","DSL",17,125,155,23,21,2,0,0,13,6,21,0.083870967,0.167741935,0.5,0.184,0.326797385,0.2,0.526797385,0.016,5.966299277245284,0.23,0.450105644762516,14.361566782591716,-9.719318419100865,0.30299487028246613,65.60128863208968,"sa3067768"
"Anthony Millan","HOU","DSL",17,136,167,38,27,5,4,2,26,13,25,0.155688622,0.203592814,0.764705882,0.279411764,0.407185628,0.419117647,0.826303275,0.139705883,8.36654995476154,0.356435643,1.8132277517579496,31.44604704678999,5.500835248837337,0.4151862781204863,120.60530979612838,"sa3067769"
"Juan Rojas","HOU","DSL",17,147,199,42,34,5,1,2,28,11,34,0.221105527,0.185929648,1.189189189,0.285714285,0.457286432,0.374149659,0.831436091,0.088435374,5.896937733822857,0.36036036,-0.9020595671609044,40.85374641156827,9.93699702358876,0.4351221199589546,131.3234325299818,"sa3067771"
"Diego Munoz","CIN","DSL",17,101,150,21,15,5,0,1,14,7,24,0.246666666,0.153333333,1.608695652,0.207920792,0.453333333,0.287128712,0.740462045,0.07920792,5.272118325958008,0.253164556,0.5927400039508939,28.631224079542744,5.327141626291857,0.4182069361209869,122.90825676918585,"sa3067772"
"Geomaikel Martinez","BOS","DSL",17,134,153,34,25,7,2,0,17,7,18,0.091503267,0.183006535,0.5,0.253731343,0.339869281,0.335820895,0.675690176,0.082089552,7.034316066537083,0.317757009,0.11738121183589101,19.671491399736745,-4.098672702579157,0.3451251983642578,83.78931232823345,"sa3067774"
"Anderson Areinamo","HOU","DSL",18,170,208,51,35,10,0,6,30,18,40,0.134615384,0.163461538,0.823529411,0.3,0.412621359,0.464705882,0.877327241,0.164705882,6.694967768416769,0.34090909,3.317269380670041,42.04046355073305,9.725469215558492,0.4313947841959092,129.27731334090387,"sa3067775"
"Freiker Betencourt","CHC","DSL",16,132,165,33,21,7,4,1,14,9,27,0.175757575,0.145454545,1.208333333,0.25,0.393939393,0.386363636,0.780303029,0.136363636,7.217190031905969,0.296296296,-2.8428672370500863,28.611102282942536,2.9766115843665606,0.39770959760203506,113.49899469673288,"sa3067776"
"Sandor Feliciano","CIN","DSL",17,133,153,37,25,10,2,0,14,13,24,0.071895424,0.189542483,0.379310344,0.278195488,0.372549019,0.383458646,0.756007665,0.105263158,9.00078650964664,0.35576923,0.7559739719145,24.662080666965764,0.8919165646498606,0.3833865570087059,103.79362626581646,"sa3067779"
"Anthony Santa Cruz de Oviedo","LAA","DSL",18,175,210,52,34,14,3,1,42,3,34,0.138095238,0.161904761,0.852941176,0.297142857,0.395238095,0.428571428,0.823809523,0.131428571,5.927381820588963,0.354166666,-0.7686672657728195,37.854712303118546,5.228996868567307,0.40575631440541393,116.5930817784576,"sa3067781"
"Isaac Garcia","CIN","DSL",17,138,159,38,25,10,2,1,24,5,21,0.081761006,0.081761006,1,0.275362318,0.364779874,0.398550724,0.763330598,0.123188406,7.397335023325449,0.296,0.8156104455702007,25.339185062966685,0.6368576625207476,0.38124684755157373,102.6190337800264,"sa3067782"
"Hector Ramos","BOS","DSL",17,122,151,31,18,7,2,4,25,1,33,0.15231788,0.211920529,0.71875,0.25409836,0.38410596,0.44262295,0.82672891,0.18852459,6.735192515460591,0.306818181,0.015610433649271727,27.202076324151815,3.74263332121259,0.40562220006589067,118.09594563046228,"sa3067783"
"Yojancel Cabrera","LAA","DSL",17,180,219,61,43,14,2,2,29,10,40,0.136986301,0.168949771,0.81081081,0.338888888,0.444954128,0.472222222,0.91717635,0.133333334,6.265837239044755,0.412587412,-2.749403429683298,48.69861991102285,14.674659529276564,0.4551487455674268,143.70703330324145,"sa3067784"
"Jesus Perez","MIA","DSL",17,143,174,35,30,1,0,4,20,14,33,0.132183908,0.16091954,0.821428571,0.244755244,0.362068965,0.335664335,0.6977333,0.090909091,6.293258948194657,0.271929824,0.3494937112554908,24.597687339297437,-2.435048306473592,0.3601328398304424,87.3085112402067,"sa3067785"
"Manuel Almeida","SEA","DSL",17,150,169,42,29,5,0,8,25,0,22,0.094674556,0.272189349,0.347826086,0.28,0.343195266,0.473333333,0.816528599,0.193333333,2.0471388873434524,0.343434343,-1.844026066828519,27.54892983062589,1.29299693329656,0.3855230095823841,106.50819183416154,"sa3067789"
"Pablo Martinez","HOU","DSL",17,177,221,47,38,6,2,1,22,21,46,0.131221719,0.135746606,0.966666666,0.265536723,0.398190045,0.33898305,0.737173095,0.073446327,8.43927232702912,0.308724832,1.6634452664293349,36.39234434232395,2.0576628612009804,0.3874699899513797,105.16481849375322,"sa3067792"
"Elias Perez","SEA","DSL",17,163,196,40,34,4,1,1,20,5,30,0.153061224,0.198979591,0.769230769,0.245398773,0.372448979,0.300613496,0.673062475,0.055214723,5.421177582628644,0.31707317,-0.9341720636002719,27.551857062119787,-2.8988106767947026,0.3591999253448175,92.05814729881378,"sa3067794"
"Miguel Welch","BOS","DSL",17,139,168,42,26,13,2,1,18,16,22,0.154761904,0.119047619,1.3,0.302158273,0.416666666,0.446043165,0.862709831,0.143884892,7.270805850639911,0.344537815,0.21267173532396555,33.644737613037464,7.544165265396472,0.42922317839804147,129.9548583506359,"sa3067796"
"Cristian Montilla","MIL","DSL",17,145,167,40,31,8,1,0,24,8,23,0.101796407,0.149700598,0.68,0.275862068,0.353293413,0.344827586,0.698120999,0.068965518,5.749870062902596,0.325203252,-2.4773624362424016,22.863198949627847,-3.082012848324808,0.3549004896672186,85.33172240765965,"sa3067798"
"Sebastian Blanco","COL","DSL",17,203,248,70,57,7,3,3,37,11,60,0.133064516,0.137096774,0.970588235,0.344827586,0.448979591,0.45320197,0.902181561,0.108374384,7.708022835648684,0.398809523,0.6961137405596673,54.52061781749626,15.991201494788125,0.4521846472000589,142.8704386857476,"sa3067801"
"Saul Ramirez","CHC","DSL",19,128,161,26,16,7,0,3,16,5,20,0.167701863,0.198757763,0.84375,0.203125,0.354037267,0.328125,0.682162267,0.125,4.210170710240768,0.242105263,-0.2990089780651033,22.06455264895774,-2.9484958508648775,0.3550665026866131,89.88689583307062,"sa3067802"
"Oliver Guerrero","TEX","DSL",17,159,195,39,29,1,2,7,32,4,37,0.153846153,0.22051282,0.697674418,0.245283018,0.379487179,0.408805031,0.78829221,0.163522013,7.29325776160259,0.29090909,0.5377570688724518,33.17798959842577,2.8826824091996213,0.3938890212621444,108.37386918461598,"sa3067805"
"Wandi Feliz","COL","DSL",17,163,195,35,24,4,2,5,27,9,28,0.143589743,0.266666666,0.538461538,0.214723926,0.333333333,0.35582822,0.689161553,0.141104294,6.904301676917232,0.277777777,-0.6341161197051406,25.350141662850938,-4.945165526375213,0.34680129075661686,81.9592070419093,"sa3067806"
"Saivel Zayas","TEX","DSL",17,182,210,43,31,9,1,2,35,14,29,0.09047619,0.233333333,0.387755102,0.236263736,0.323809523,0.329670329,0.653479852,0.093406593,6.8972349377902855,0.305970149,-0.19552336260676384,24.638045460460084,-7.987669974091155,0.33193145337558927,74.36229184882443,"sa3067808"
"Jhonger Ochoa","DET","DSL",17,133,164,33,26,7,0,0,18,14,26,0.109756097,0.237804878,0.461538461,0.2481203,0.37804878,0.300751879,0.678800659,0.052631579,6.505418263911495,0.34375,0.36178634921088815,23.730506435717093,-1.7486237131705427,0.3640415174205129,80.31500254349511,"sa3067813"
"Daniel Rodriguez","TEX","DSL",17,149,207,34,27,5,2,0,19,12,39,0.241545893,0.198067632,1.219512195,0.228187919,0.429268292,0.288590604,0.717858896,0.060402685,7.595561298412669,0.309090909,0.40846231346949935,36.00979019141199,3.850156405925768,0.3983661512049233,110.83158753098532,"sa3067814"
"Manuel Campos","ATL","DSL",17,179,218,52,42,6,2,2,26,13,41,0.091743119,0.142201834,0.64516129,0.290502793,0.396313364,0.379888268,0.776201632,0.089385475,7.603678881884692,0.333333333,-0.4774742852896452,37.51770703370786,3.6491072016499078,0.3961834632855956,115.82387722414327,"sa3067815"
"Israel Alvarez","CLE","DSL",17,154,184,34,28,5,1,0,19,2,24,0.108695652,0.157608695,0.689655172,0.22077922,0.336956521,0.266233766,0.603190287,0.045454546,5.652692896661898,0.267716535,0.17053743079304695,20.4674821969882,-8.118858945666219,0.3247905373573303,70.73228412392379,"sa3067817"
"Jose Riera","CLE","DSL",17,170,200,39,24,7,3,5,27,18,26,0.12,0.145,0.827586206,0.229411764,0.34,0.394117647,0.734117647,0.164705883,8.11014051268956,0.248175182,0.6167692872695625,28.787239245112794,-2.284870692555054,0.36314767122268676,86.78703947450235,"sa3067819"
"Carlos Torres","TEX","DSL",17,157,177,44,33,9,2,0,23,0,22,0.079096045,0.101694915,0.777777777,0.280254777,0.344632768,0.363057324,0.707690092,0.082802547,3.6385467900000004,0.309859154,-0.2048772992566228,24.121922556667432,-3.376894738168612,0.3541693148639916,87.30277741860674,"sa3067820"
"Rodny Rosario","CLE","DSL",17,140,177,43,31,4,6,2,23,5,33,0.192090395,0.192090395,1,0.307142857,0.451977401,0.464285714,0.916263115,0.157142857,6.876352507972998,0.394230769,-0.38505744375288486,39.78094844742507,12.282131152589026,0.4579440099371355,143.82681937859104,"sa3067822"
"Gustavo Baptista","CLE","DSL",17,145,206,38,25,7,3,3,26,7,50,0.22330097,0.228155339,0.978723404,0.262068965,0.466019417,0.413793103,0.87981252,0.151724138,8.391165754455251,0.357142857,1.0599037040956318,45.68484283002675,13.680569594228873,0.4544484077148067,141.9079102061459,"sa3067824"
"Rayner Herrera","BAL","DSL",17,125,156,23,14,3,2,4,25,12,19,0.16025641,0.288461538,0.555555555,0.184,0.33548387,0.336,0.67148387,0.152,7.879085452002115,0.246753246,0.01095689507201314,20.027143877873666,-4.2091018735072545,0.3448991464030358,83.62972869109832,"sa3067825"
"Lisandro Sanchez","BAL","DSL",17,167,191,53,36,10,6,1,26,10,29,0.115183246,0.282722513,0.407407407,0.317365269,0.394736842,0.467065868,0.86180271,0.149700599,7.022062449203702,0.460176991,-2.1101427981629968,36.72829455926341,7.054429568790616,0.41987249663001613,125.28382291639916,"sa3067826"
"Rosniell De Paula","COL","DSL",16,162,200,30,22,7,1,0,13,6,30,0.15,0.265,0.566037735,0.185185185,0.328282828,0.24074074,0.569023568,0.055555555,6.01761823193627,0.272727272,-1.7996209324337542,20.357291714268726,-10.714818223399119,0.3137058037700075,63.05055487222342,"sa3067827"
"Brainerh Palacios","TBR","DSL",17,158,191,35,30,4,1,0,23,7,16,0.136125654,0.188481675,0.722222222,0.221518987,0.335078534,0.25949367,0.594572204,0.037974683,4.854014369332206,0.277777777,-1.0546038555912673,20.4381590897313,-9.235705900741493,0.3198284341402703,74.84206548173957,"sa3067831"
"Jhostin Genao","TEX","DSL",17,131,154,36,30,3,1,2,19,15,28,0.11038961,0.162337662,0.68,0.27480916,0.366013071,0.358778625,0.724791696,0.083969465,8.092809735116308,0.320754716,1.6886984137818217,22.86637106371209,-1.05915358829215,0.3684876218340755,94.71301129225922,"sa3067832"
"Yordani Soto","CHW","DSL",16,124,156,34,26,6,1,1,27,21,22,0.179487179,0.198717948,0.903225806,0.274193548,0.423076923,0.362903225,0.785980148,0.088709677,7.305265297948473,0.358695652,0.6430694004520774,28.972080794931237,4.735835043550319,0.41215849763307816,115.98522420777375,"sa3067834"
"Frank Mieses","CHW","DSL",17,130,161,37,28,4,2,3,27,8,24,0.136645962,0.242236024,0.564102564,0.284615384,0.409937888,0.415384615,0.825322503,0.130769231,7.312430904673606,0.377777777,-0.29319659480825067,30.385612647441462,5.372564147618845,0.41569164450864615,117.92474349970465,"sa3067836"
"Santiago Almao","TEX","DSL",17,152,189,47,33,10,2,2,18,14,46,0.174603174,0.142857142,1.222222222,0.309210526,0.433862433,0.440789473,0.874651906,0.131578947,8.363091451577652,0.36,1.4149425830692053,39.30836963160804,9.945225740511924,0.43827232387330795,132.73806198090875,"sa3067839"
"Jord David Diaz","TEX","DSL",17,124,148,32,29,2,1,0,13,13,31,0.087837837,0.189189189,0.464285714,0.258064516,0.367346938,0.29032258,0.657669518,0.032258064,7.991550831997848,0.329896907,1.2846008618362248,19.945400460581766,-3.047960893292442,0.3523912393316931,85.59368158952422,"sa3067840"
"Jesus Ortega","KCR","DSL",17,122,151,18,16,2,0,0,9,5,19,0.165562913,0.145695364,1.136363636,0.147540983,0.3,0.163934426,0.463934426,0.016393443,4.346937771754301,0.178217821,-1.942255291622132,10.150372078723565,-13.309070924215659,0.2732734954357147,42.951791555313356,"sa3067842"
"Elaineiker Coronado","TOR","DSL",17,188,248,65,59,5,1,0,21,5,40,0.229838709,0.108870967,2.111111111,0.34574468,0.504032258,0.382978723,0.887010981,0.037234043,4.0422951595166925,0.403726708,-1.6963590746745467,58.35405760632077,19.824641283612642,0.47031628168546236,151.5136571591556,"sa3067843"
"Luis Felipe","TOR","DSL",18,155,178,32,25,6,1,0,19,3,18,0.11235955,0.235955056,0.476190476,0.206451612,0.292134831,0.258064516,0.550199347,0.051612904,5.541854530138105,0.275862068,0.4156104396097362,14.250211160777564,-13.40396668374682,0.28821746218070554,51.55059705836732,"sa3067844"
"Alan Angulo","KCR","DSL",17,146,168,35,28,3,4,0,32,5,24,0.095238095,0.077380952,1.23076923,0.239726027,0.325301204,0.315068493,0.640369697,0.075342466,7.499612245517044,0.261194029,-0.2990089780651033,19.21703543001859,-6.8835369176224015,0.32848644184778975,70.17046377311416,"sa3067846"
"Ruben Castillo","NYY","DSL",17,191,225,42,25,9,5,3,19,20,33,0.111111111,0.244444444,0.454545454,0.219895287,0.337777777,0.366492146,0.704269923,0.146596859,8.355229016245488,0.293233082,-2.8803011435084045,30.820113995004093,-4.136009684872234,0.3549860035048591,82.85042517377757,"sa3067849"
"Leudy Arache","COL","DSL",17,154,181,35,25,5,4,1,14,6,28,0.121546961,0.254143646,0.478260869,0.227272727,0.329608938,0.331168831,0.660777769,0.103896104,8.055785697876521,0.314814814,0.450105644762516,21.58738355017401,-6.532875943415392,0.334291535481978,74.4958880976603,"sa3067850"
"Luis Morejon","COL","DSL",17,178,224,50,36,8,1,5,27,12,38,0.165178571,0.120535714,1.37037037,0.280898876,0.417040358,0.421348314,0.838388672,0.140449438,6.086615588817424,0.304054054,-0.13245721440762281,43.18074409094973,8.379980960761745,0.4206455618411571,122.77470383466361,"sa3067853"
"Luis Steven King","KCR","DSL",17,122,158,35,22,12,0,1,18,13,27,0.151898734,0.158227848,0.96,0.286885245,0.435897435,0.409836065,0.8457335,0.12295082,5.780038387204286,0.350515463,-0.9446379854343832,32.29928791517687,7.752321064419269,0.4340413335042122,132.60968320423703,"sa3067855"
"Daniel Dominguez","TOR","DSL",17,149,180,24,18,1,3,2,7,1,20,0.15,0.238888888,0.627906976,0.161073825,0.305555555,0.248322147,0.553877702,0.087248322,5.240914781888134,0.211538461,-0.5539919161237776,16.25105019043024,-11.71384875347082,0.3002129034863578,62.68918214525646,"sa3067857"
"Leni Done","NYY","DSL",18,141,175,39,25,8,1,5,27,16,39,0.114285714,0.182857142,0.625,0.276595744,0.413793103,0.453900709,0.867693812,0.177304965,7.95892969580866,0.326923076,0.7494937172159553,35.457254901343475,8.269158705884115,0.43197574081092044,125.11390474163204,"sa3067859"
"Johan Rodriguez","ATL","DSL",17,129,149,29,25,3,0,1,22,3,15,0.10067114,0.10067114,1,0.224806201,0.308724832,0.271317829,0.580042661,0.046511628,4.339771181946201,0.24137931,0.42790307756513357,13.834283148097796,-9.31443875546475,0.3032204020743402,64.7918491182651,"sa3067860"
"Alejandro Guerrero","KCR","DSL",17,129,162,24,18,4,1,1,11,10,22,0.148148148,0.320987654,0.461538461,0.186046511,0.341614906,0.255813953,0.597428859,0.069767442,7.717850752821018,0.298701298,0.692795944865793,18.400724121988453,-6.767684927522507,0.3281309241833894,72.64879173174188,"sa3067863"
"Carlos Bello","NYY","DSL",17,161,198,35,22,8,1,4,31,14,34,0.141414141,0.247474747,0.571428571,0.217391304,0.358585858,0.354037267,0.712623125,0.136645963,7.713891416169689,0.284403669,0.9027058770880103,28.968001326123847,-1.7933875121673188,0.3659239880966418,90.08902407812946,"sa3067864"
"Juan Macero","LAD","DSL",17,165,202,46,37,8,0,1,21,10,33,0.123762376,0.103960396,1.19047619,0.278787878,0.385,0.345454545,0.730454545,0.066666667,5.294853600583364,0.306122448,-0.49148176051676273,31.637970822765528,0.2551397857210053,0.37803008466959,100.65816197632383,"sa3067865"
