Name,Team,Level,Age,AB,PA,H,1B,2B,3B,HR,R,RBI,SB,K%,BB%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,PlayerId
"Brice Matthews","HOU","AAA",23,419,498,109,67,18,7,17,70,64,41,0.279116465,0.140562248,0.503597122,0.260143198,0.371485943,0.45823389,0.829719833,0.198090692,7.881520421456916,0.345864661,1.4365753470920026,78.50301158260865,5.365334747548529,0.3714991718171591,117.74133543876522,"33280"
"Luke Keaschall","MIN","AAA",22,95,118,25,21,2,1,1,16,9,11,0.144067796,0.144067796,1,0.263157894,0.372881355,0.336842105,0.70972346,0.073684211,7.281342552270358,0.296296296,0.9461907371878624,14.933694849384596,-0.5086011191479671,0.33406314203294657,93.18433522867471,"33321"
"Matt Shaw","CHC","AAA",23,91,110,26,14,5,1,6,22,14,5,0.1,0.154545454,1.545454545,0.285714285,0.409090909,0.56043956,0.969530469,0.274725275,7.678468551787736,0.27027027,0.7208505282178521,22.407183173290946,8.0118225246589,0.4258456284349615,149.58284101911502,"33322"
"Bryce Eldridge","SFG","AA,AAA,CPX",20,384,433,100,54,21,0,25,46,84,1,0.29330254,0.09699769,0.330708661,0.260416666,0.33256351,0.510416666,0.842980176,0.25,1.2564364955430602,0.316455696,-1.0277209812775254,64.43497871236832,5.399012077617947,0.36365611569864764,118.80358808099,"33390"
"Dylan Crews","WSN","AAA",23,41,45,10,7,1,0,2,5,7,1,0.155555555,0.022222222,0.142857142,0.243902439,0.311111111,0.414634146,0.725745257,0.170731707,4.737417454563214,0.25,0.10695017408579588,5.442355267000596,-0.4466559074397886,0.32738214201397364,92.49178970081911,"33541"
"Kyle Teel","CHW","AAA",23,183,213,54,35,10,1,8,34,30,7,0.253521126,0.14084507,0.555555555,0.295081967,0.394366197,0.491803278,0.886169475,0.196721311,5.862068354893193,0.380165289,0.39243698213249445,38.180670985447016,10.306018093095872,0.39675683090944247,128.88552623696995,"33549"
"Kristian Campbell","BOS","AAA",23,271,319,74,53,11,2,8,46,38,4,0.263322884,0.119122257,0.452380952,0.27306273,0.382445141,0.416974169,0.79941931,0.143911439,5.530351232285329,0.368715083,-0.05436659883707762,49.47773429265022,7.731188411617273,0.36802534548840177,117.6955628535897,"33644"
"C.J. Kayfus","CLE","AA,AAA",23,317,369,95,55,18,8,14,51,54,4,0.25203252,0.119241192,0.473118279,0.299684542,0.390243902,0.539432176,0.929676078,0.239747634,5.440226871975971,0.38028169,-1.0304769799113274,69.01230208646848,22.04928614270284,0.40920444604181017,150.58166497472033,"33704"
"Christian Moore","LAA","A,AA,AAA",22,255,300,69,48,10,4,7,40,42,10,0.273333333,0.133333333,0.487804878,0.270588235,0.37,0.423529411,0.793529411,0.152941176,6.607280309802758,0.366863905,-0.5106265028007329,44.720090364143914,6.3170634704089865,0.36566908303710527,114.95271404084362,"34979"
"Jac Caglianone","KCR","AA,AAA",22,264,304,89,55,14,0,20,58,72,3,0.1875,0.101973684,0.543859649,0.337121212,0.407894736,0.617424242,1.025318978,0.28030303,3.5149337339703592,0.359375,-0.5971192643046379,65.81268573325372,27.667733003909348,0.4464941348461126,169.76344635360348,"35041"
"Nick Kurtz","OAK","A,AAA",22,87,101,29,14,7,0,8,20,27,0,0.257425742,0.108910891,0.423076923,0.333333333,0.4,0.689655172,1.089655172,0.356321839,1.86160714,0.381818181,-0.1859734235331416,22.937126594283253,8.1596453959724,0.45134985206103084,147.68598365849638,"35110"
"Hyeseong Kim","LAD","AAA",26,149,169,40,24,9,2,5,27,22,14,0.24852071,0.076923076,0.309523809,0.268456375,0.337349397,0.456375838,0.793725235,0.187919463,9.137029410496595,0.339805825,1.983221147209406,23.38596059475832,-1.4338534315974252,0.3504347776074007,99.07688704498416,"35322"
"Sandy Leon","ATL","AAA",36,187,211,31,15,6,0,10,19,19,2,0.312796208,0.085308056,0.272727272,0.165775401,0.245192307,0.35828877,0.603481077,0.192513369,3.1201411370067738,0.1875,0.10393236856907606,15.369499297888053,-12.243419764487971,0.27015560005719846,58.397902997476315,"5273"
"Trayce Thompson","BOS","AAA",34,341,388,77,43,20,1,13,48,44,11,0.329896907,0.108247422,0.328125,0.225806451,0.31185567,0.404692082,0.716547752,0.178885631,5.44547347092521,0.315270935,1.0147964116185904,44.835947174447455,-5.940415840727413,0.32097578726381604,87.4649702171196,"9952"
"Anthony Prato","PIT","AAA",27,260,327,64,50,9,1,4,41,22,21,0.174311926,0.134556574,0.771929824,0.246153846,0.392638036,0.334615384,0.72725342,0.088461538,6.22201668764281,0.298507462,1.8624960500746965,46.12025723358737,3.3267760326539078,0.35126995528402505,104.9816716631434,"sa1052903"
"Nick Kahle","MIL","AAA",27,68,77,17,11,4,0,2,9,14,0,0.259740259,0.064935064,0.25,0.25,0.306666666,0.397058823,0.703725489,0.147058823,1.70535714,0.319148936,-0.14380428101867437,8.51988373975602,-1.5568687142864146,0.31513567686080934,87.464777725738,"sa1115979"
"Marcus Smith","TEX","A+,AA,AAA",24,241,284,43,24,6,4,9,38,30,9,0.394366197,0.137323943,0.348214285,0.178423236,0.293286219,0.348547717,0.641833936,0.170124481,7.938935527037373,0.278688524,1.185462181456387,28.71072425738707,-7.492210141860101,0.2990527452091446,75.61022246763021,"sa1169620"
"Ivan Johnson","CIN","AAA",26,172,202,38,25,6,0,7,35,25,10,0.292079207,0.148514851,0.508474576,0.220930232,0.336633663,0.377906976,0.714540639,0.156976744,5.74652001680513,0.29245283,0.6193046038970351,24.850227900123144,-1.5848889273647995,0.32985644883448534,94.95599722529255,"sa1169627"
"Ryan Ward","LAD","AAA",27,566,652,164,91,31,6,36,113,122,16,0.187116564,0.127300613,0.680327868,0.28975265,0.380368098,0.556537102,0.9369052,0.266784452,5.928378268537298,0.312195121,-1.1921287793666124,121.51032747695271,25.755778688882035,0.40292273252880995,131.7680751217481,"sa1169792"
"Clay Dungan","SDP","AAA",29,527,625,144,88,34,8,14,105,80,30,0.2272,0.1168,0.514084507,0.273244781,0.367909238,0.447817836,0.815727074,0.174573055,7.878243897940155,0.343915343,1.1051934072747827,94.93494117102888,3.145688114979532,0.3652200698852539,96.46961878725836,"sa1169803"
"Cody Milligan","ATL","AA,AAA",26,325,394,64,49,10,3,2,42,17,22,0.281725888,0.14467005,0.513513513,0.196923076,0.321428571,0.264615384,0.586043955,0.067692308,6.7381543901804015,0.285714285,0.7734523406252265,35.24874240580565,-11.53886723842853,0.2911528846134945,77.2521193054174,"sa1169818"
"Matt Lloyd","STL","A,AAA",29,288,339,78,50,18,1,9,42,54,8,0.2359882,0.138643067,0.5875,0.270833333,0.369822485,0.434027777,0.803850262,0.163194444,4.347094594316257,0.341584158,-0.6174891917034984,50.90053323416691,6.611540143775753,0.36304090739715666,114.65997709883115,"sa1169978"
"Matt O'Neill","NYM","AA,AAA",27,143,167,33,23,7,0,3,18,14,2,0.275449101,0.131736526,0.478260869,0.23076923,0.335329341,0.342657342,0.677986683,0.111888112,2.964624375899512,0.315789473,-0.49179880507290363,18.987015447267297,-1.175992855182883,0.31957601323099194,97.61896200130163,"sa1170279"
"Dylan Shockley","ATL","A+,AA,CPX",28,142,168,29,26,2,0,1,16,10,1,0.398809523,0.13095238,0.328358208,0.204225352,0.31547619,0.239436619,0.554912809,0.035211267,2.873599415760629,0.368421052,-0.433616497553885,14.584716198857269,-4.595712544505157,0.28320874876919244,77.84211889770995,"sa1170874"
"Freuddy Batista","SEA","A+,AA",25,244,282,72,39,19,1,13,33,48,0,0.202127659,0.085106382,0.421052631,0.295081967,0.386524822,0.540983606,0.927508428,0.245901639,1.77388123375,0.337142857,-0.5533019788563251,53.83898475241212,18.52036427926568,0.41692809559774735,149.7637065169383,"sa3002866"
"Ernesto Martinez Jr.","MIL","AAA",26,263,311,67,46,13,2,6,40,40,1,0.26045016,0.125401929,0.481481481,0.254752851,0.356913183,0.387832699,0.744745882,0.133079848,3.7747516307086513,0.338888888,-1.9260271256789565,41.16338428208069,0.4637737209482591,0.3409653207948131,104.06101099931439,"sa3003173"
"Yunior Severino","MIN","AAA",25,102,125,20,11,7,0,2,14,10,1,0.352,0.184,0.522727272,0.196078431,0.344,0.323529411,0.667529411,0.12745098,3.121847973953435,0.321428571,-0.08760855905711651,14.256267095726296,-2.102097277719215,0.31918352794647215,83.62378739337032,"sa3003185"
"Rafael Lantigua","PHI","AAA",27,400,495,92,68,15,2,7,82,56,17,0.147474747,0.155555555,1.05479452,0.23,0.35582822,0.33,0.68582822,0.1,5.991872774021603,0.259938837,-1.0729232374578714,58.980792054458554,-5.798330864385664,0.32525475076371174,91.69496059224454,"sa3003219"
"Eliezer Alfonzo","DET","AA,AAA",25,227,250,56,41,14,0,1,24,34,0,0.128,0.064,0.5,0.246696035,0.296747967,0.321585903,0.61833387,0.074889868,1.54250502125,0.280612244,-0.6465799128636718,22.334873062679776,-6.782705384185304,0.2861516847902415,80.22158143861405,"sa3003262"
"Luis Mieses","TEX","AA",25,394,428,92,61,15,2,14,45,54,1,0.19859813,0.072429906,0.364705882,0.233502538,0.289719626,0.388324873,0.678044499,0.154822335,2.7974471377602357,0.262626262,-1.4785031266510487,45.48014565709108,-6.523372387857503,0.31112838796486064,85.81383449338128,"sa3003274"
"Francisco Acuna","SDP","AA,AAA",25,440,519,114,83,19,2,10,70,51,23,0.21194605,0.111753371,0.527272727,0.259090909,0.358527131,0.379545454,0.738072585,0.120454545,5.88663032602876,0.32,0.26321705244481564,70.2644175104929,6.13898786531221,0.3467959738472133,115.98018854862836,"sa3003291"
"Blake Hunt","SEA","AAA",26,239,280,65,40,15,2,8,30,35,1,0.221428571,0.125,0.564516129,0.271966527,0.367857142,0.451882845,0.819739987,0.179916318,3.59445825749867,0.331395348,-0.3833304988220334,42.98693025244879,1.8653448833386836,0.36700169039624075,108.19699013464677,"sa3004153"
"Abrahan Gutierrez","PIT","A,AAA",25,102,114,24,22,1,0,1,11,6,0,0.219298245,0.078947368,0.36,0.235294117,0.315789473,0.274509803,0.590299276,0.039215686,1.9695725021069017,0.302631578,-0.7589009143412113,9.844229007109584,-5.02353719438654,0.2850345597978224,67.54758872259148,"sa3004263"
"Justin Connell","MIN","A+",26,65,80,15,7,5,1,2,10,10,4,0.15,0.15,1,0.23076923,0.375,0.43076923,0.80576923,0.2,7.723143270843773,0.25490196,0.5349422600120306,12.70233298671145,3.0891963375796765,0.3847500026226044,133.82730217258273,"sa3004884"
"Je'Von Ward","TOR","A+,AA",25,341,427,76,47,15,4,10,69,63,8,0.25526932,0.194379391,0.761467889,0.2228739,0.374707259,0.37829912,0.753006379,0.15542522,6.059535930187583,0.294642857,-0.8354735653847456,61.490579008438345,9.960474043466801,0.3566394159373115,120.61565070267729,"sa3004969"
"Imanol Vargas","PIT","AA",27,98,121,20,16,3,0,1,8,12,0,0.280991735,0.165289256,0.588235294,0.204081632,0.330578512,0.265306122,0.595884634,0.06122449,0.63965200875,0.287878787,-0.42058267816901207,11.54015628219198,-2.2878409552519443,0.29209194498613844,81.49891900919411,"sa3004972"
"Adam Hall","MIL","AA,AAA",26,246,283,57,44,9,3,1,29,21,25,0.303886925,0.074204946,0.244186046,0.231707317,0.321428571,0.304878048,0.626306619,0.073170731,8.406497026013128,0.35,3.871799356304109,27.427985298096623,-6.997589652777228,0.3012884940419878,81.68436677300386,"sa3005077"
"Tyler Dearden","MIN","AA",26,119,134,33,26,4,1,2,10,16,2,0.179104477,0.089552238,0.5,0.277310924,0.350746268,0.37815126,0.728897528,0.100840336,4.603624642750181,0.329787234,0.04094464331865311,17.51163990747632,1.2301646317213895,0.3424967732002486,103.51949627302955,"sa3005103"
"Jeferson Morales","MIN","AAA",26,229,269,57,37,11,3,6,37,26,4,0.182156133,0.107806691,0.591836734,0.248908296,0.349442379,0.401746724,0.751189103,0.152838428,6.063720257603101,0.288135593,-0.2836947049945593,35.986112589643106,0.7829124579883672,0.34265382671001676,98.70407863840491,"sa3005472"
"Carlos Rodriguez","ATL","AA,AAA",24,515,580,131,111,11,1,8,57,37,20,0.125862068,0.093103448,0.739726027,0.254368932,0.324041811,0.326213592,0.650255403,0.07184466,4.242322151404717,0.280821917,-1.8728629415854812,57.74679635854593,-17.158788207749215,0.30312465217101014,80.35320834825632,"sa3005478"
"Keyber Rodriguez","TEX","AA,AAA",24,451,501,114,90,20,2,2,50,43,14,0.193612774,0.077844311,0.402061855,0.252771618,0.314,0.319290465,0.633290465,0.066518847,4.711077681651835,0.312849162,-1.0162440799176693,48.18939984309888,-13.191062281844847,0.2979339252274678,76.82157679816068,"sa3005488"
"Jesus Valdez","ARI","AA,AAA",27,194,216,49,34,9,0,6,30,28,0,0.25,0.069444444,0.277777777,0.252577319,0.314814814,0.391752577,0.706567391,0.139175258,2.844906279622728,0.313868613,-1.7981299860402942,23.721083273859932,-6.048619712022827,0.3216176176512683,71.91773970093492,"sa3005492"
"Rainer Nunez","TOR","AAA",24,270,300,68,49,12,0,7,32,30,2,0.24,0.08,0.333333333,0.251851851,0.323333333,0.374074074,0.697407407,0.122222223,2.6295473164371197,0.317708333,-0.7175310123711824,34.18800486008399,-5.072069636185229,0.3190763078133265,90.79359864854774,"sa3005551"
"Eddys Leonard","ATL","AAA",24,439,494,105,63,18,4,20,48,61,11,0.192307692,0.072874493,0.378947368,0.239179954,0.304259634,0.435079726,0.73933936,0.195899772,4.851703910237056,0.255255255,-1.0021958090364933,59.00570287325995,-5.642553130596713,0.3256017118390143,94.02350463546108,"sa3005554"
"Carlos Arroyo","ATL","A+",23,39,41,6,4,2,0,0,1,6,1,0.341463414,0.048780487,0.142857142,0.153846153,0.195121951,0.205128205,0.400250156,0.051282052,3.6898151218989526,0.24,0.10964139923453331,1.0118936162811574,-3.763524911143178,0.19459573815508588,28.772034709907846,"sa3005576"
"Daniel Vellojin","TBR","A+",25,254,300,49,32,10,1,6,30,32,4,0.26,0.12,0.461538461,0.192913385,0.304347826,0.311023622,0.615371448,0.118110237,4.477467831444459,0.248554913,-0.7215493433177471,30.930838035190632,-4.011248750841092,0.30145295686945073,88.09944738714111,"sa3005587"
"Julio Carreras","COL","AA,AAA",25,259,299,66,47,11,4,4,42,36,19,0.254180602,0.093645484,0.368421052,0.254826254,0.334470989,0.374517374,0.708988363,0.11969112,8.360340798344366,0.342541436,1.0167273450642824,36.079150054720685,-3.7275172731601725,0.32832617889899035,86.5321796293771,"sa3005598"
"Darlin Moquete","STL","AA",25,261,290,64,48,9,1,6,37,36,18,0.227586206,0.075862068,0.333333333,0.245210727,0.314878892,0.356321839,0.671200731,0.111111112,6.107518319971059,0.305263157,-0.04861765168607235,31.53250996023798,-3.7035186216196996,0.3143019417507781,87.19246168362602,"sa3005617"
"Ronaiker Palma","COL","AA,AAA",25,152,163,38,32,5,0,1,16,9,1,0.134969325,0.061349693,0.454545454,0.25,0.296296296,0.302631578,0.598927874,0.052631578,3.048277158544055,0.286821705,-0.18136913236230612,14.161907196376813,-7.105019449855793,0.28095186271785216,58.11523445607883,"sa3005624"
"Dalvy Rosario","MIA","AA,AAA",24,176,198,31,22,3,1,5,21,17,6,0.313131313,0.085858585,0.274193548,0.176136363,0.246153846,0.289772727,0.535926573,0.113636364,5.958032719561657,0.234234234,0.030056103132665157,12.157005024096396,-10.911488804081058,0.2552393155220227,54.98035491545357,"sa3005712"
"Brandon Valenzuela","SDP","AA,AAA",24,420,479,94,58,20,1,15,51,58,6,0.240083507,0.108559498,0.452173913,0.223809523,0.308977035,0.383333333,0.692310368,0.15952381,3.6447468825815776,0.26779661,-0.63819092605263,53.83798265847781,-5.3453699311294285,0.3190098931101077,98.8314797436913,"sa3005729"
"Junior Perez","OAK","AA,AAA",23,490,587,113,52,29,6,26,87,87,27,0.281090289,0.148211243,0.527272727,0.230612244,0.347602739,0.473469387,0.821072126,0.242857143,7.3123783338532915,0.287128712,1.3728071223013103,90.75300566095595,14.815038703267616,0.367623923777716,113.9198932672601,"sa3005744"
"Diego Hernandez","KCR","AA,CPX",24,132,138,33,24,3,3,3,16,16,4,0.275362318,0.028985507,0.105263157,0.25,0.272058823,0.386363636,0.658422459,0.136363636,6.773997402736644,0.329670329,-0.69430972635746,13.576452576022152,-3.793452761669154,0.2984778337618884,73.23497682262396,"sa3005759"
"Viandel Pena","WSN","AA,AAA",24,169,185,33,20,5,2,6,22,26,6,0.27027027,0.081081081,0.3,0.195266272,0.260869565,0.355029585,0.61589915,0.159763313,6.871953398327632,0.238938053,0.0017305491492152214,16.468997799084203,-4.8720128012442405,0.2846791290718576,81.04117809124668,"sa3005775"
"Yoyner Fajardo","SEA","AA",26,149,165,37,29,8,0,0,20,10,11,0.193939393,0.078787878,0.40625,0.248322147,0.312883435,0.302013422,0.614896857,0.053691275,5.271349407100142,0.316239316,-0.7440118687227368,15.414333010447319,-4.633752217161363,0.2946338507295386,88.9683466755493,"sa3005938"
"Pablo Aliendo","CHC","AA",24,353,390,72,45,14,0,13,40,49,0,0.348717948,0.061538461,0.176470588,0.203966005,0.269230769,0.354107648,0.623338417,0.150141643,2.152826853471181,0.283653846,-2.008822163566947,36.54186017624737,-6.221381576734771,0.29772947552876594,88.71845774694945,"sa3006220"
"Jose Cordova","COL","AA",25,276,330,67,46,14,1,6,42,27,5,0.196969696,0.136363636,0.692307692,0.242753623,0.35582822,0.365942028,0.721770248,0.123188405,4.841859415476143,0.296116504,-0.10987094137817621,43.667063622266774,5.954343883783348,0.3412359850538289,114.67146480780461,"sa3006548"
"Bladimir Restituyo","MIL","AA",23,324,351,64,47,10,2,5,36,19,18,0.21082621,0.028490028,0.135135135,0.197530864,0.227405247,0.287037037,0.514442284,0.089506173,7.12715493493827,0.236,-0.15014482382684946,19.408651115201256,-19.07826646248267,0.24396290793015726,47.8801723987756,"sa3006621"
"Eduardo Valencia","DET","AA,AAA",25,379,433,118,74,18,2,24,64,95,0,0.198614318,0.099307159,0.5,0.311345646,0.381944444,0.559366754,0.941311198,0.248021108,2.3426746525,0.341818181,-1.2065041298046708,82.54078037201847,29.491142428512234,0.4128556853116945,158.8629638195215,"sa3006622"
"Orlando Martinez","HOU","AA",27,237,269,64,47,12,2,3,35,25,4,0.171003717,0.104089219,0.608695652,0.270042194,0.348314606,0.375527426,0.723842032,0.105485232,5.056837441207881,0.322751322,-0.7348809726536274,34.729991717832654,2.045537619488804,0.34047236380059176,109.05299443248705,"sa3006664"
"Jake Anchia","CLE","AAA",28,65,71,14,10,2,0,2,6,10,0,0.366197183,0.056338028,0.153846153,0.215384615,0.267605633,0.338461538,0.606067171,0.123076923,1.08035714,0.315789473,-0.12688613031059504,5.384674086725646,-3.906876877391405,0.27372393221922325,59.41169870100789,"sa3006674"
"Nick Podkul","CHW","AA",28,76,92,12,11,1,0,0,6,6,0,0.347826086,0.152173913,0.4375,0.157894736,0.304347826,0.171052631,0.475400457,0.013157895,0.9601648275000001,0.272727272,-0.29511077608913183,5.933310659380103,-4.154428420810556,0.25683997247530066,59.40106297207075,"sa3006720"
"Kendall Simmons","LAD","AA,CPX",25,138,152,30,20,5,1,4,14,20,0,0.282894736,0.072368421,0.255813953,0.217391304,0.282894736,0.355072463,0.637967199,0.137681159,3.2056366896069015,0.282608695,-0.6805087449029088,14.461680839198792,-4.845002105098998,0.29670808817210953,77.72388100037365,"sa3006867"
"Devin Mann","SFG","AA,AAA",28,223,267,50,33,13,0,4,33,28,1,0.209737827,0.127340823,0.607142857,0.224215246,0.345864661,0.336322869,0.68218753,0.112107623,2.914125487123697,0.280487804,-0.4038671860471368,31.75870873698324,-5.2380953215685455,0.3245516907494023,91.86877276744876,"sa3006869"
"Kristian Robinson","ARI","AA,AAA",24,425,512,108,65,21,5,17,80,60,34,0.28125,0.150390625,0.534722222,0.254117647,0.37109375,0.447058823,0.818152573,0.192941176,7.7215276694703485,0.338289962,2.1596253914758563,80.53155135559871,13.80778744268253,0.37375688132941143,107.30324942469818,"sa3006884"
"Luis Verdugo","PHI","AA,AAA",24,247,279,44,29,10,0,5,27,28,1,0.29390681,0.089605734,0.304878048,0.178137651,0.257246376,0.279352226,0.536598602,0.101214575,2.495457238713664,0.24074074,-1.5851018652319908,17.467696642443546,-16.22456180496513,0.25364980058393616,50.04750181235308,"sa3006888"
